seed,val %,test %,h_size,l_rate
7,53.33,45.45,18,0.000695
7,53.33,45.45,18,0.000886
7,53.33,45.45,18,0.00113
7,53.33,45.45,18,0.001
7,53.33,45.45,18,0.00144
7,53.33,45.45,18,0.00183
7,53.33,36.36,18,0.00234
7,53.33,36.36,18,0.00297
7,50.00,45.45,18,0.00379
7,46.67,45.45,18,0.00483
7,53.33,45.45,18,0.00615
7,46.67,54.55,18,0.00784
7,53.33,54.55,18,0.01
7,50.00,36.36,20,0.0001
7,50.00,36.36,20,0.000127
7,50.00,36.36,20,0.000162
7,50.00,36.36,20,0.000207
7,60.00,45.45,20,0.000264
7,60.00,45.45,20,0.000336
7,60.00,45.45,20,0.000428
7,60.00,36.36,20,0.000546
7,60.00,45.45,20,0.000695
7,60.00,45.45,20,0.000886
7,60.00,45.45,20,0.00113
7,60.00,45.45,20,0.001
7,60.00,54.55,20,0.00144
7,56.67,45.45,20,0.00183
7,63.33,45.45,20,0.00234
7,60.00,45.45,20,0.00297
7,56.67,63.64,20,0.00379
7,53.33,63.64,20,0.00483
7,43.33,45.45,20,0.00615
7,46.67,45.45,20,0.00784
7,46.67,45.45,20,0.01
