seed,val %,test %,h_size,l_rate
17,50.00,63.64,16,0.000264
17,53.33,63.64,16,0.000336
17,53.33,63.64,16,0.000428
17,53.33,63.64,16,0.000546
17,53.33,63.64,16,0.000695
17,50.00,63.64,16,0.000886
17,50.00,63.64,16,0.00113
17,53.33,63.64,16,0.001
17,50.00,63.64,16,0.00144
17,50.00,63.64,16,0.00183
17,50.00,63.64,16,0.00234
17,46.67,63.64,16,0.00297
17,50.00,63.64,16,0.00379
17,53.33,63.64,16,0.00483
17,46.67,54.55,16,0.00615
17,50.00,72.73,16,0.00784
17,43.33,45.45,16,0.01
17,63.33,36.36,18,0.0001
17,63.33,36.36,18,0.000127
17,63.33,36.36,18,0.000162
17,63.33,45.45,18,0.000207
17,63.33,45.45,18,0.000264
17,63.33,45.45,18,0.000336
17,63.33,45.45,18,0.000428
17,63.33,45.45,18,0.000546
17,63.33,45.45,18,0.000695
17,53.33,54.55,18,0.000886
17,53.33,54.55,18,0.00113
17,53.33,54.55,18,0.001
17,53.33,54.55,18,0.00144
17,53.33,54.55,18,0.00183
17,53.33,54.55,18,0.00234
17,53.33,54.55,18,0.00297
17,56.67,54.55,18,0.00379
17,56.67,54.55,18,0.00483
17,53.33,54.55,18,0.00615
17,50.00,45.45,18,0.00784
17,53.33,54.55,18,0.01
17,43.33,36.36,20,0.0001
17,43.33,36.36,20,0.000127
17,43.33,36.36,20,0.000162
17,43.33,36.36,20,0.000207
17,43.33,36.36,20,0.000264
17,46.67,36.36,20,0.000336
17,46.67,36.36,20,0.000428
17,46.67,45.45,20,0.000546
17,43.33,45.45,20,0.000695
17,43.33,45.45,20,0.000886
17,43.33,45.45,20,0.00113
17,43.33,45.45,20,0.001
17,43.33,45.45,20,0.00144
17,43.33,45.45,20,0.00183
17,40.00,45.45,20,0.00234
17,40.00,45.45,20,0.00297
17,43.33,45.45,20,0.00379
17,50.00,36.36,20,0.00483
17,46.67,54.55,20,0.00615
17,50.00,36.36,20,0.00784
17,50.00,36.36,20,0.01
