seed,val %,test %,h_size,l_rate
3,46.67,36.36,2,0.0001
3,46.67,36.36,2,0.000127
3,46.67,36.36,2,0.000162
3,46.67,36.36,2,0.000207
3,46.67,36.36,2,0.000264
3,46.67,36.36,2,0.000336
3,46.67,36.36,2,0.000428
3,46.67,36.36,2,0.000546
3,46.67,36.36,2,0.000695
3,46.67,36.36,2,0.000886
3,46.67,36.36,2,0.00113
3,46.67,36.36,2,0.001
3,46.67,36.36,2,0.00144
3,50.00,36.36,2,0.00183
3,50.00,36.36,2,0.00234
3,50.00,27.27,2,0.00297
3,50.00,27.27,2,0.00379
3,50.00,27.27,2,0.00483
3,50.00,27.27,2,0.00615
3,53.33,27.27,2,0.00784
3,53.33,27.27,2,0.01
3,50.00,54.55,4,0.0001
3,50.00,54.55,4,0.000127
3,50.00,54.55,4,0.000162
3,50.00,54.55,4,0.000207
3,50.00,54.55,4,0.000264
3,50.00,54.55,4,0.000336
3,50.00,54.55,4,0.000428
3,50.00,54.55,4,0.000546
3,46.67,54.55,4,0.000695
3,46.67,54.55,4,0.000886
3,46.67,54.55,4,0.00113
3,46.67,54.55,4,0.001
3,50.00,54.55,4,0.00144
3,50.00,54.55,4,0.00183
3,50.00,54.55,4,0.00234
3,50.00,54.55,4,0.00297
3,50.00,54.55,4,0.00379
3,50.00,54.55,4,0.00483
3,50.00,27.27,4,0.00615
3,50.00,27.27,4,0.00784
3,50.00,27.27,4,0.01
3,43.33,45.45,6,0.0001
3,43.33,45.45,6,0.000127
3,43.33,45.45,6,0.000162
3,43.33,45.45,6,0.000207
3,43.33,45.45,6,0.000264
3,46.67,45.45,6,0.000336
3,46.67,45.45,6,0.000428
3,46.67,45.45,6,0.000546
3,46.67,45.45,6,0.000695
3,43.33,45.45,6,0.000886
3,40.00,45.45,6,0.00113
3,43.33,45.45,6,0.001
3,40.00,45.45,6,0.00144
3,43.33,45.45,6,0.00183
3,40.00,45.45,6,0.00234
3,46.67,54.55,6,0.00297
3,46.67,54.55,6,0.00379
3,40.00,63.64,6,0.00483
3,43.33,54.55,6,0.00615
3,40.00,45.45,6,0.00784
3,43.33,54.55,6,0.01
3,46.67,27.27,8,0.0001
3,46.67,27.27,8,0.000127
3,46.67,27.27,8,0.000162
3,46.67,27.27,8,0.000207
3,46.67,27.27,8,0.000264
3,46.67,27.27,8,0.000336
3,46.67,27.27,8,0.000428
3,46.67,18.18,8,0.000546
3,46.67,18.18,8,0.000695
3,56.67,9.09,8,0.000886
3,56.67,9.09,8,0.00113
3,53.33,9.09,8,0.001
3,53.33,9.09,8,0.00144
3,53.33,9.09,8,0.00183
3,56.67,9.09,8,0.00234
3,50.00,36.36,8,0.00297
3,46.67,36.36,8,0.00379
3,46.67,27.27,8,0.00483
3,50.00,27.27,8,0.00615
3,50.00,27.27,8,0.00784
3,50.00,27.27,8,0.01
3,43.33,54.55,10,0.0001
3,43.33,54.55,10,0.000127
3,43.33,54.55,10,0.000162
3,43.33,54.55,10,0.000207
3,43.33,54.55,10,0.000264
3,43.33,54.55,10,0.000336
3,43.33,54.55,10,0.000428
3,43.33,54.55,10,0.000546
3,43.33,54.55,10,0.000695
3,43.33,54.55,10,0.000886
3,43.33,54.55,10,0.00113
3,43.33,54.55,10,0.001
3,43.33,54.55,10,0.00144
3,40.00,54.55,10,0.00183
3,43.33,54.55,10,0.00234
3,43.33,54.55,10,0.00297
3,43.33,54.55,10,0.00379
3,43.33,45.45,10,0.00483
3,43.33,45.45,10,0.00615
3,43.33,45.45,10,0.00784
3,43.33,36.36,10,0.01
3,53.33,54.55,12,0.0001
3,53.33,54.55,12,0.000127
3,53.33,54.55,12,0.000162
3,53.33,54.55,12,0.000207
3,53.33,54.55,12,0.000264
3,53.33,54.55,12,0.000336
3,53.33,54.55,12,0.000428
3,53.33,54.55,12,0.000546
3,53.33,54.55,12,0.000695
3,56.67,45.45,12,0.000886
3,56.67,45.45,12,0.00113
3,56.67,45.45,12,0.001
3,56.67,45.45,12,0.00144
3,56.67,45.45,12,0.00183
3,56.67,45.45,12,0.00234
3,50.00,45.45,12,0.00297
3,56.67,45.45,12,0.00379
3,50.00,54.55,12,0.00483
3,50.00,45.45,12,0.00615
3,33.33,63.64,12,0.00784
3,33.33,63.64,12,0.01
3,43.33,36.36,14,0.0001
3,43.33,36.36,14,0.000127
3,43.33,36.36,14,0.000162
3,43.33,36.36,14,0.000207
3,43.33,36.36,14,0.000264
3,46.67,36.36,14,0.000336
3,46.67,36.36,14,0.000428
3,43.33,45.45,14,0.000546
3,43.33,45.45,14,0.000695
3,53.33,36.36,14,0.000886
3,53.33,36.36,14,0.00113
3,53.33,36.36,14,0.001
3,53.33,36.36,14,0.00144
3,53.33,36.36,14,0.00183
3,53.33,36.36,14,0.00234
3,53.33,36.36,14,0.00297
3,53.33,36.36,14,0.00379
3,53.33,36.36,14,0.00483
3,46.67,45.45,14,0.00615
3,50.00,45.45,14,0.00784
3,53.33,45.45,14,0.01
3,53.33,36.36,16,0.0001
3,53.33,36.36,16,0.000127
3,53.33,36.36,16,0.000162
3,53.33,36.36,16,0.000207
3,53.33,36.36,16,0.000264
3,53.33,36.36,16,0.000336
3,53.33,36.36,16,0.000428
3,50.00,45.45,16,0.000546
3,50.00,45.45,16,0.000695
3,50.00,45.45,16,0.000886
3,50.00,45.45,16,0.00113
3,50.00,45.45,16,0.001
3,50.00,45.45,16,0.00144
3,46.67,45.45,16,0.00183
3,46.67,54.55,16,0.00234
3,43.33,54.55,16,0.00297
3,40.00,54.55,16,0.00379
3,46.67,54.55,16,0.00483
3,46.67,54.55,16,0.00615
3,36.67,45.45,16,0.00784
3,40.00,36.36,16,0.01
3,53.33,45.45,18,0.0001
3,53.33,45.45,18,0.000127
3,53.33,45.45,18,0.000162
3,53.33,45.45,18,0.000207
3,53.33,45.45,18,0.000264
3,53.33,45.45,18,0.000336
3,53.33,45.45,18,0.000428
3,53.33,45.45,18,0.000546
3,53.33,45.45,18,0.000695
3,53.33,45.45,18,0.000886
3,53.33,45.45,18,0.00113
3,53.33,45.45,18,0.001
3,53.33,54.55,18,0.00144
3,40.00,72.73,18,0.00183
3,40.00,72.73,18,0.00234
3,46.67,72.73,18,0.00297
3,46.67,72.73,18,0.00379
3,43.33,72.73,18,0.00483
3,36.67,72.73,18,0.00615
3,40.00,45.45,18,0.00784
3,40.00,45.45,18,0.01
3,60.00,54.55,20,0.0001
