seed,val %,test %,h_size,l_rate
16,43.33,45.45,2,0.0001
16,43.33,45.45,2,0.000127
16,43.33,45.45,2,0.000162
16,43.33,45.45,2,0.000207
16,43.33,45.45,2,0.000264
16,43.33,45.45,2,0.000336
16,43.33,45.45,2,0.000428
16,43.33,45.45,2,0.000546
16,43.33,45.45,2,0.000695
16,43.33,45.45,2,0.000886
16,43.33,45.45,2,0.00113
16,43.33,45.45,2,0.001
16,43.33,45.45,2,0.00144
16,43.33,45.45,2,0.00183
16,43.33,45.45,2,0.00234
16,43.33,45.45,2,0.00297
16,43.33,45.45,2,0.00379
16,43.33,45.45,2,0.00483
16,43.33,45.45,2,0.00615
16,40.00,45.45,2,0.00784
16,40.00,45.45,2,0.01
16,56.67,54.55,4,0.0001
16,56.67,54.55,4,0.000127
16,56.67,54.55,4,0.000162
16,56.67,54.55,4,0.000207
16,56.67,54.55,4,0.000264
16,56.67,54.55,4,0.000336
16,56.67,54.55,4,0.000428
16,56.67,54.55,4,0.000546
16,56.67,54.55,4,0.000695
16,56.67,54.55,4,0.000886
16,53.33,54.55,4,0.00113
16,56.67,54.55,4,0.001
16,53.33,54.55,4,0.00144
16,53.33,54.55,4,0.00183
16,53.33,54.55,4,0.00234
16,50.00,54.55,4,0.00297
16,50.00,54.55,4,0.00379
16,50.00,45.45,4,0.00483
16,53.33,27.27,4,0.00615
16,53.33,27.27,4,0.00784
16,50.00,36.36,4,0.01
16,36.67,45.45,6,0.0001
16,36.67,45.45,6,0.000127
16,36.67,45.45,6,0.000162
16,36.67,45.45,6,0.000207
16,36.67,45.45,6,0.000264
16,36.67,45.45,6,0.000336
16,36.67,45.45,6,0.000428
16,36.67,45.45,6,0.000546
16,36.67,45.45,6,0.000695
16,36.67,45.45,6,0.000886
16,36.67,45.45,6,0.00113
16,36.67,45.45,6,0.001
16,36.67,45.45,6,0.00144
16,36.67,45.45,6,0.00183
16,36.67,45.45,6,0.00234
16,36.67,45.45,6,0.00297
16,46.67,63.64,6,0.00379
16,46.67,63.64,6,0.00483
16,50.00,63.64,6,0.00615
16,46.67,63.64,6,0.00784
16,53.33,63.64,6,0.01
16,56.67,63.64,8,0.0001
16,56.67,63.64,8,0.000127
16,56.67,63.64,8,0.000162
16,56.67,63.64,8,0.000207
16,56.67,63.64,8,0.000264
16,60.00,63.64,8,0.000336
16,60.00,63.64,8,0.000428
16,60.00,63.64,8,0.000546
16,60.00,63.64,8,0.000695
16,60.00,63.64,8,0.000886
16,60.00,63.64,8,0.00113
16,60.00,63.64,8,0.001
16,60.00,63.64,8,0.00144
16,60.00,63.64,8,0.00183
16,60.00,63.64,8,0.00234
16,56.67,63.64,8,0.00297
16,60.00,63.64,8,0.00379
16,60.00,72.73,8,0.00483
16,53.33,36.36,8,0.00615
16,46.67,36.36,8,0.00784
16,46.67,36.36,8,0.01
16,46.67,54.55,10,0.0001
16,46.67,54.55,10,0.000127
16,46.67,54.55,10,0.000162
16,46.67,54.55,10,0.000207
16,46.67,54.55,10,0.000264
16,46.67,54.55,10,0.000336
16,46.67,54.55,10,0.000428
16,46.67,54.55,10,0.000546
16,46.67,54.55,10,0.000695
16,46.67,54.55,10,0.000886
16,46.67,63.64,10,0.00113
16,46.67,54.55,10,0.001
16,46.67,63.64,10,0.00144
16,46.67,63.64,10,0.00183
16,40.00,54.55,10,0.00234
16,53.33,63.64,10,0.00297
16,53.33,63.64,10,0.00379
16,46.67,45.45,10,0.00483
16,50.00,45.45,10,0.00615
16,50.00,45.45,10,0.00784
16,53.33,45.45,10,0.01
16,60.00,27.27,12,0.0001
16,60.00,27.27,12,0.000127
16,60.00,27.27,12,0.000162
16,60.00,27.27,12,0.000207
16,60.00,27.27,12,0.000264
16,60.00,27.27,12,0.000336
16,60.00,27.27,12,0.000428
16,56.67,27.27,12,0.000546
16,56.67,27.27,12,0.000695
16,56.67,27.27,12,0.000886
16,56.67,27.27,12,0.00113
16,56.67,27.27,12,0.001
16,53.33,27.27,12,0.00144
16,53.33,63.64,12,0.00183
16,53.33,63.64,12,0.00234
16,53.33,63.64,12,0.00297
16,53.33,63.64,12,0.00379
16,53.33,63.64,12,0.00483
16,53.33,63.64,12,0.00615
16,46.67,63.64,12,0.00784
16,50.00,63.64,12,0.01
16,43.33,54.55,14,0.0001
16,43.33,54.55,14,0.000127
16,43.33,54.55,14,0.000162
16,43.33,54.55,14,0.000207
16,43.33,54.55,14,0.000264
16,43.33,54.55,14,0.000336
16,46.67,54.55,14,0.000428
16,46.67,54.55,14,0.000546
16,50.00,63.64,14,0.000695
16,50.00,63.64,14,0.000886
16,36.67,45.45,14,0.00113
16,36.67,36.36,14,0.001
16,36.67,36.36,14,0.00144
16,36.67,45.45,14,0.00183
16,36.67,45.45,14,0.00234
16,36.67,36.36,14,0.00297
16,43.33,45.45,14,0.00379
16,36.67,45.45,14,0.00483
16,46.67,27.27,14,0.00615
16,46.67,27.27,14,0.00784
16,46.67,27.27,14,0.01
16,53.33,54.55,16,0.0001
16,53.33,54.55,16,0.000127
16,53.33,54.55,16,0.000162
16,53.33,54.55,16,0.000207
16,53.33,54.55,16,0.000264
16,50.00,54.55,16,0.000336
16,50.00,54.55,16,0.000428
16,50.00,45.45,16,0.000546
16,50.00,45.45,16,0.000695
16,50.00,45.45,16,0.000886
16,50.00,45.45,16,0.00113
16,50.00,45.45,16,0.001
16,50.00,45.45,16,0.00144
16,46.67,54.55,16,0.00183
16,50.00,54.55,16,0.00234
