seed,val %,test %,h_size,l_rate
14,46.67,54.55,2,0.0001
14,46.67,54.55,2,0.000127
14,46.67,54.55,2,0.000162
14,46.67,54.55,2,0.000207
14,46.67,54.55,2,0.000264
14,46.67,54.55,2,0.000336
14,46.67,54.55,2,0.000428
14,46.67,54.55,2,0.000546
14,46.67,54.55,2,0.000695
14,46.67,54.55,2,0.000886
14,46.67,54.55,2,0.00113
14,46.67,54.55,2,0.001
14,46.67,54.55,2,0.00144
14,46.67,54.55,2,0.00183
14,46.67,54.55,2,0.00234
14,46.67,54.55,2,0.00297
14,46.67,54.55,2,0.00379
14,46.67,54.55,2,0.00483
14,43.33,54.55,2,0.00615
14,46.67,54.55,2,0.00784
14,46.67,63.64,2,0.01
14,43.33,63.64,4,0.0001
14,43.33,63.64,4,0.000127
14,43.33,63.64,4,0.000162
14,43.33,63.64,4,0.000207
14,43.33,63.64,4,0.000264
14,43.33,63.64,4,0.000336
14,43.33,63.64,4,0.000428
14,43.33,63.64,4,0.000546
14,43.33,63.64,4,0.000695
14,43.33,63.64,4,0.000886
14,43.33,63.64,4,0.00113
14,43.33,63.64,4,0.001
14,43.33,63.64,4,0.00144
14,43.33,63.64,4,0.00183
14,43.33,63.64,4,0.00234
14,40.00,45.45,4,0.00297
14,40.00,45.45,4,0.00379
14,40.00,45.45,4,0.00483
14,40.00,45.45,4,0.00615
14,40.00,45.45,4,0.00784
14,43.33,36.36,4,0.01
14,46.67,54.55,6,0.0001
14,46.67,54.55,6,0.000127
14,46.67,54.55,6,0.000162
14,46.67,54.55,6,0.000207
14,46.67,54.55,6,0.000264
14,46.67,54.55,6,0.000336
14,46.67,54.55,6,0.000428
14,46.67,54.55,6,0.000546
14,46.67,54.55,6,0.000695
14,46.67,54.55,6,0.000886
14,46.67,54.55,6,0.00113
14,46.67,54.55,6,0.001
14,46.67,54.55,6,0.00144
14,46.67,63.64,6,0.00183
14,50.00,63.64,6,0.00234
14,50.00,81.82,6,0.00297
14,53.33,81.82,6,0.00379
14,53.33,72.73,6,0.00483
14,53.33,81.82,6,0.00615
14,46.67,72.73,6,0.00784
14,50.00,81.82,6,0.01
14,40.00,36.36,8,0.0001
14,40.00,36.36,8,0.000127
14,40.00,36.36,8,0.000162
14,40.00,36.36,8,0.000207
14,40.00,36.36,8,0.000264
14,40.00,36.36,8,0.000336
14,40.00,36.36,8,0.000428
14,40.00,36.36,8,0.000546
14,40.00,36.36,8,0.000695
14,40.00,36.36,8,0.000886
14,40.00,36.36,8,0.00113
14,40.00,36.36,8,0.001
14,40.00,36.36,8,0.00144
14,46.67,36.36,8,0.00183
14,46.67,36.36,8,0.00234
14,46.67,45.45,8,0.00297
14,46.67,45.45,8,0.00379
14,46.67,45.45,8,0.00483
14,46.67,45.45,8,0.00615
14,46.67,45.45,8,0.00784
14,43.33,45.45,8,0.01
14,43.33,36.36,10,0.0001
14,46.67,36.36,10,0.000127
14,46.67,36.36,10,0.000162
14,43.33,36.36,10,0.000207
14,43.33,36.36,10,0.000264
14,43.33,36.36,10,0.000336
14,43.33,36.36,10,0.000428
