seed,val %,test %,h_size,l_rate
15,60.00,63.64,10,0.0001
15,60.00,63.64,10,0.000127
15,60.00,63.64,10,0.000162
15,60.00,63.64,10,0.000207
15,60.00,63.64,10,0.000264
15,56.67,63.64,10,0.000336
15,60.00,63.64,10,0.000428
15,66.67,54.55,10,0.000546
15,66.67,54.55,10,0.000695
15,66.67,54.55,10,0.000886
15,63.33,54.55,10,0.00113
15,66.67,54.55,10,0.001
15,66.67,54.55,10,0.00144
15,66.67,54.55,10,0.00183
15,66.67,54.55,10,0.00234
15,66.67,45.45,10,0.00297
15,66.67,45.45,10,0.00379
15,63.33,45.45,10,0.00483
15,66.67,54.55,10,0.00615
15,63.33,63.64,10,0.00784
15,63.33,54.55,10,0.01
15,46.67,36.36,12,0.0001
15,46.67,36.36,12,0.000127
15,46.67,36.36,12,0.000162
15,46.67,36.36,12,0.000207
15,46.67,36.36,12,0.000264
15,46.67,36.36,12,0.000336
15,46.67,36.36,12,0.000428
15,46.67,36.36,12,0.000546
15,46.67,36.36,12,0.000695
15,46.67,36.36,12,0.000886
15,46.67,36.36,12,0.00113
15,46.67,36.36,12,0.001
15,46.67,36.36,12,0.00144
15,50.00,36.36,12,0.00183
15,53.33,27.27,12,0.00234
15,50.00,27.27,12,0.00297
15,50.00,27.27,12,0.00379
15,50.00,36.36,12,0.00483
15,50.00,36.36,12,0.00615
15,53.33,54.55,12,0.00784
15,50.00,54.55,12,0.01
15,56.67,45.45,14,0.0001
15,56.67,45.45,14,0.000127
15,56.67,45.45,14,0.000162
15,56.67,45.45,14,0.000207
15,56.67,45.45,14,0.000264
15,56.67,45.45,14,0.000336
15,53.33,45.45,14,0.000428
15,56.67,45.45,14,0.000546
15,56.67,45.45,14,0.000695
15,56.67,45.45,14,0.000886
15,53.33,45.45,14,0.00113
15,53.33,45.45,14,0.001
15,53.33,45.45,14,0.00144
15,53.33,45.45,14,0.00183
15,53.33,45.45,14,0.00234
15,53.33,45.45,14,0.00297
15,46.67,45.45,14,0.00379
15,50.00,45.45,14,0.00483
15,46.67,36.36,14,0.00615
15,50.00,45.45,14,0.00784
15,50.00,36.36,14,0.01
15,43.33,54.55,16,0.0001
15,43.33,54.55,16,0.000127
15,43.33,54.55,16,0.000162
15,43.33,54.55,16,0.000207
15,56.67,54.55,16,0.000264
15,60.00,54.55,16,0.000336
15,60.00,54.55,16,0.000428
15,60.00,54.55,16,0.000546
15,63.33,54.55,16,0.000695
15,63.33,54.55,16,0.000886
15,56.67,54.55,16,0.00113
15,60.00,54.55,16,0.001
15,60.00,54.55,16,0.00144
15,53.33,54.55,16,0.00183
15,56.67,45.45,16,0.00234
15,56.67,45.45,16,0.00297
15,56.67,54.55,16,0.00379
15,56.67,36.36,16,0.00483
15,56.67,36.36,16,0.00615
15,56.67,36.36,16,0.00784
15,53.33,45.45,16,0.01
15,50.00,63.64,18,0.0001
15,50.00,63.64,18,0.000127
15,50.00,63.64,18,0.000162
15,50.00,63.64,18,0.000207
15,60.00,72.73,18,0.000264
15,60.00,72.73,18,0.000336
15,60.00,72.73,18,0.000428
15,60.00,72.73,18,0.000546
15,60.00,72.73,18,0.000695
15,56.67,72.73,18,0.000886
15,60.00,72.73,18,0.00113
15,56.67,72.73,18,0.001
15,56.67,72.73,18,0.00144
15,53.33,72.73,18,0.00183
15,53.33,72.73,18,0.00234
15,53.33,72.73,18,0.00297
15,50.00,72.73,18,0.00379
15,50.00,72.73,18,0.00483
15,50.00,63.64,18,0.00615
15,50.00,63.64,18,0.00784
15,50.00,54.55,18,0.01
15,50.00,36.36,20,0.0001
15,50.00,36.36,20,0.000127
15,50.00,36.36,20,0.000162
15,50.00,36.36,20,0.000207
15,50.00,36.36,20,0.000264
15,50.00,36.36,20,0.000336
15,50.00,36.36,20,0.000428
15,50.00,36.36,20,0.000546
15,50.00,36.36,20,0.000695
15,50.00,36.36,20,0.000886
15,50.00,36.36,20,0.00113
15,50.00,36.36,20,0.001
15,50.00,45.45,20,0.00144
15,50.00,45.45,20,0.00183
15,50.00,45.45,20,0.00234
15,46.67,45.45,20,0.00297
15,46.67,45.45,20,0.00379
15,43.33,36.36,20,0.00483
15,43.33,54.55,20,0.00615
15,43.33,54.55,20,0.00784
15,40.00,45.45,20,0.01
