L set:
[0.8774520488929127, 0.2712959760355682, 0.24499343325119494, -0.48153946267619485, 0.27137291500392013, 0.44940302917710895]
[1.1431554503647856, -0.09356450859401289, -0.7025863055098003, 0.2910458469092214, 0.7277583755156414, -1.033273082480135]
[1.318427734375005, 0.4697057071865185, -0.8611017601265702, -0.7070073679260047, 0.9732559991221024, -1.0280400622231012]
[0.9826189736429125, 0.2883373619853469, -0.7318617514121772, 0.0749191214030498, -0.10744177031843938, -1.1185942761291812]
[1.4163068139428692, 0.4450059486112101, -0.6738852740077128, -1.6311343732186012, -0.28666394532596007, 0.3041730048622071]
[0.9230262955211677, -0.15642890199906168, -0.03393603548853541, -0.29611670249253264, 0.728015887928346, 0.23795756598035123]
[0.728015887928346, 0.23795756598035123, -0.13162540079123541, -0.7295010384272715, 0.7103263965952067, -0.1799981253660432]
[0.8083930084762159, -0.12813914098062096, -0.8522713388617542, -0.5751429642049, -0.0575971686107013, -1.3051599162302363]
[2.1243582048688037, -0.2847348033041208, -0.30101122871928343, -0.11488354742312801, 0.1395267405119638, 1.1187884856265207]
[1.1187884856265207, -0.13719354201110479, -0.11233244539322618, -0.04073081786574173, 0.25857895854901614, -0.4041588908596627]
[1.070454010972277, 0.09874033875170163, -0.13998945800658413, -0.9692252475283936, 0.09049211751455122, 0.27464933033540806]
[1.2723449361433659, -0.5029364468755904, 0.04171911925137106, 0.03191983633263895, 0.26092888546853654, 0.10595954650476358]
[0.902201885530407, -0.20928341539160344, -0.5088608574598585, 0.2272235813280954, 0.32335758249735225, 0.7262655787276584]
[1.545898305730753, -0.5197627679958794, 0.26055844580445964, -0.6392298992729195, -0.30732504474006994, -0.662117309474386]
[1.0591521893056122, -0.3382053622744352, -0.8488158059414386, -0.3654285348958619, -0.2538536346365583, -0.11442046788493476]
[0.45555541000119604, 0.26002017105744013, -0.8005646485218731, -0.4112771095255652, 0.7577130198546334, -0.23814412737526158]
[1.149483950249297, 0.3619056671693155, 0.16751263940757433, -0.3052979246281451, 0.11494239220704028, -0.5210549818735699]
[1.1570227896887886, 0.40498237038921747, -0.15333128827447196, -0.12104106498399547, 0.21909541006697175, 0.06440998651415786]
[1.2077844399297488, 0.3446568406713979, -0.04885152778492108, -0.5506381447216269, -0.3364818300385708, -0.1772292101082762]
[1.3316057332346531, -0.3444856826994469, -0.6675210138952781, -0.5321302911396097, 0.35963866842283476, -0.07571959132431916]
[0.6568675685590941, -0.05077524577608017, -0.22855420259987325, -0.47603532243815083, 1.066500603672882, -0.6919556135985605]
[1.2015832754897149, -0.058557711501217025, 0.20954653885565389, -0.05863874679141734, 0.3928511197158313, -0.058820611027832204]
