seed,val %,test %,h_size,l_rate
9,50.00,36.36,18,0.001
9,60.00,54.55,18,0.00144
9,60.00,54.55,18,0.00183
9,50.00,36.36,18,0.00234
9,50.00,36.36,18,0.00297
9,53.33,36.36,18,0.00379
9,53.33,54.55,18,0.00483
9,50.00,45.45,18,0.00615
9,53.33,54.55,18,0.00784
9,46.67,54.55,18,0.01
9,50.00,27.27,20,0.0001
9,50.00,27.27,20,0.000127
9,50.00,27.27,20,0.000162
9,50.00,27.27,20,0.000207
9,50.00,27.27,20,0.000264
9,50.00,27.27,20,0.000336
9,50.00,27.27,20,0.000428
9,50.00,27.27,20,0.000546
9,46.67,27.27,20,0.000695
9,46.67,27.27,20,0.000886
9,46.67,27.27,20,0.00113
9,46.67,27.27,20,0.001
9,50.00,36.36,20,0.00144
9,50.00,36.36,20,0.00183
9,43.33,36.36,20,0.00234
9,46.67,36.36,20,0.00297
9,46.67,36.36,20,0.00379
9,46.67,45.45,20,0.00483
9,43.33,36.36,20,0.00615
9,46.67,36.36,20,0.00784
9,46.67,45.45,20,0.01
