seed,val %,test %,h_size,l_rate
20,60.00,54.55,8,0.00784
20,56.67,63.64,8,0.01
20,33.33,54.55,10,0.0001
20,33.33,54.55,10,0.000127
20,33.33,54.55,10,0.000162
20,33.33,54.55,10,0.000207
20,33.33,54.55,10,0.000264
20,33.33,54.55,10,0.000336
20,33.33,54.55,10,0.000428
20,33.33,54.55,10,0.000546
20,33.33,54.55,10,0.000695
20,40.00,54.55,10,0.000886
20,36.67,54.55,10,0.00113
20,40.00,54.55,10,0.001
20,40.00,54.55,10,0.00144
20,50.00,54.55,10,0.00183
20,50.00,54.55,10,0.00234
20,50.00,54.55,10,0.00297
20,50.00,54.55,10,0.00379
20,53.33,54.55,10,0.00483
20,50.00,36.36,10,0.00615
20,43.33,45.45,10,0.00784
20,43.33,45.45,10,0.01
20,40.00,63.64,12,0.0001
20,40.00,63.64,12,0.000127
20,40.00,63.64,12,0.000162
20,40.00,63.64,12,0.000207
20,40.00,63.64,12,0.000264
20,43.33,63.64,12,0.000336
20,43.33,63.64,12,0.000428
20,43.33,63.64,12,0.000546
20,43.33,63.64,12,0.000695
20,43.33,63.64,12,0.000886
20,46.67,72.73,12,0.00113
20,46.67,72.73,12,0.001
20,53.33,63.64,12,0.00144
20,53.33,72.73,12,0.00183
20,56.67,72.73,12,0.00234
20,56.67,72.73,12,0.00297
20,53.33,63.64,12,0.00379
20,46.67,54.55,12,0.00483
20,50.00,54.55,12,0.00615
20,50.00,54.55,12,0.00784
20,50.00,63.64,12,0.01
20,50.00,54.55,14,0.0001
20,50.00,54.55,14,0.000127
20,50.00,54.55,14,0.000162
20,50.00,54.55,14,0.000207
20,50.00,54.55,14,0.000264
20,50.00,54.55,14,0.000336
20,50.00,54.55,14,0.000428
20,50.00,54.55,14,0.000546
20,50.00,54.55,14,0.000695
20,50.00,54.55,14,0.000886
20,53.33,54.55,14,0.00113
20,50.00,54.55,14,0.001
20,53.33,54.55,14,0.00144
20,53.33,54.55,14,0.00183
20,53.33,63.64,14,0.00234
20,53.33,54.55,14,0.00297
20,53.33,54.55,14,0.00379
20,53.33,63.64,14,0.00483
20,46.67,27.27,14,0.00615
20,43.33,36.36,14,0.00784
20,50.00,36.36,14,0.01
20,40.00,63.64,16,0.0001
20,40.00,63.64,16,0.000127
20,40.00,63.64,16,0.000162
20,40.00,63.64,16,0.000207
20,40.00,63.64,16,0.000264
20,40.00,63.64,16,0.000336
20,40.00,63.64,16,0.000428
20,40.00,63.64,16,0.000546
20,40.00,63.64,16,0.000695
20,40.00,63.64,16,0.000886
20,40.00,63.64,16,0.00113
20,40.00,63.64,16,0.001
20,40.00,63.64,16,0.00144
20,40.00,63.64,16,0.00183
20,40.00,63.64,16,0.00234
20,43.33,63.64,16,0.00297
20,43.33,54.55,16,0.00379
20,43.33,63.64,16,0.00483
20,50.00,63.64,16,0.00615
20,56.67,45.45,16,0.00784
20,53.33,36.36,16,0.01
20,36.67,54.55,18,0.0001
20,36.67,54.55,18,0.000127
20,36.67,54.55,18,0.000162
20,36.67,54.55,18,0.000207
20,36.67,54.55,18,0.000264
20,36.67,54.55,18,0.000336
20,36.67,54.55,18,0.000428
20,36.67,54.55,18,0.000546
20,36.67,54.55,18,0.000695
20,40.00,36.36,18,0.000886
20,43.33,36.36,18,0.00113
20,40.00,36.36,18,0.001
20,43.33,36.36,18,0.00144
20,46.67,36.36,18,0.00183
20,46.67,36.36,18,0.00234
20,46.67,45.45,18,0.00297
20,46.67,45.45,18,0.00379
20,56.67,45.45,18,0.00483
20,50.00,45.45,18,0.00615
20,66.67,63.64,18,0.00784
20,63.33,63.64,18,0.01
20,46.67,54.55,20,0.0001
20,46.67,54.55,20,0.000127
20,46.67,54.55,20,0.000162
20,46.67,54.55,20,0.000207
20,46.67,54.55,20,0.000264
20,46.67,54.55,20,0.000336
20,46.67,54.55,20,0.000428
20,46.67,54.55,20,0.000546
20,46.67,54.55,20,0.000695
20,46.67,54.55,20,0.000886
20,46.67,54.55,20,0.00113
20,43.33,54.55,20,0.001
20,50.00,54.55,20,0.00144
20,46.67,54.55,20,0.00183
20,36.67,45.45,20,0.00234
20,36.67,45.45,20,0.00297
20,36.67,36.36,20,0.00379
20,36.67,36.36,20,0.00483
20,36.67,36.36,20,0.00615
20,36.67,36.36,20,0.00784
20,36.67,36.36,20,0.01
