seed,val %,test %,h_size,l_rate
4,53.33,36.36,12,0.000162
4,53.33,36.36,12,0.000207
4,53.33,36.36,12,0.000264
4,53.33,36.36,12,0.000336
4,53.33,36.36,12,0.000428
4,53.33,36.36,12,0.000546
4,63.33,45.45,12,0.000695
4,53.33,36.36,12,0.000886
4,56.67,36.36,12,0.00113
4,63.33,45.45,12,0.001
4,56.67,36.36,12,0.00144
4,60.00,45.45,12,0.00183
4,56.67,36.36,12,0.00234
4,56.67,36.36,12,0.00297
4,46.67,36.36,12,0.00379
4,46.67,36.36,12,0.00483
4,60.00,36.36,12,0.00615
4,53.33,36.36,12,0.00784
4,46.67,45.45,12,0.01
4,56.67,45.45,14,0.0001
4,56.67,45.45,14,0.000127
4,56.67,45.45,14,0.000162
4,56.67,45.45,14,0.000207
4,56.67,36.36,14,0.000264
4,56.67,36.36,14,0.000336
4,56.67,27.27,14,0.000428
4,56.67,27.27,14,0.000546
4,53.33,27.27,14,0.000695
4,53.33,27.27,14,0.000886
4,53.33,18.18,14,0.00113
4,53.33,27.27,14,0.001
4,53.33,18.18,14,0.00144
4,56.67,27.27,14,0.00183
4,56.67,18.18,14,0.00234
4,53.33,27.27,14,0.00297
4,56.67,27.27,14,0.00379
4,56.67,27.27,14,0.00483
4,53.33,27.27,14,0.00615
4,50.00,36.36,14,0.00784
4,50.00,27.27,14,0.01
4,66.67,45.45,16,0.0001
4,66.67,45.45,16,0.000127
4,66.67,45.45,16,0.000162
4,66.67,45.45,16,0.000207
4,66.67,45.45,16,0.000264
4,66.67,45.45,16,0.000336
4,66.67,45.45,16,0.000428
4,56.67,54.55,16,0.000546
4,56.67,54.55,16,0.000695
4,56.67,54.55,16,0.000886
4,56.67,54.55,16,0.00113
4,56.67,54.55,16,0.001
4,56.67,54.55,16,0.00144
4,63.33,45.45,16,0.00183
4,56.67,54.55,16,0.00234
4,60.00,45.45,16,0.00297
4,53.33,54.55,16,0.00379
4,53.33,54.55,16,0.00483
4,46.67,45.45,16,0.00615
4,46.67,54.55,16,0.00784
4,50.00,54.55,16,0.01
4,56.67,45.45,18,0.0001
4,56.67,45.45,18,0.000127
4,56.67,45.45,18,0.000162
4,60.00,54.55,18,0.000207
4,60.00,54.55,18,0.000264
4,60.00,54.55,18,0.000336
4,60.00,54.55,18,0.000428
4,60.00,54.55,18,0.000546
4,60.00,54.55,18,0.000695
4,56.67,27.27,18,0.000886
4,56.67,36.36,18,0.00113
4,60.00,45.45,18,0.001
4,56.67,36.36,18,0.00144
4,56.67,45.45,18,0.00183
4,63.33,45.45,18,0.00234
4,50.00,36.36,18,0.00297
4,56.67,45.45,18,0.00379
4,50.00,36.36,18,0.00483
4,46.67,36.36,18,0.00615
4,46.67,54.55,18,0.00784
4,43.33,36.36,18,0.01
4,53.33,36.36,20,0.0001
4,53.33,36.36,20,0.000127
4,53.33,36.36,20,0.000162
4,53.33,36.36,20,0.000207
4,53.33,36.36,20,0.000264
4,53.33,36.36,20,0.000336
4,53.33,36.36,20,0.000428
4,53.33,36.36,20,0.000546
4,53.33,36.36,20,0.000695
4,50.00,36.36,20,0.000886
4,53.33,54.55,20,0.00113
4,50.00,45.45,20,0.001
4,50.00,45.45,20,0.00144
4,50.00,45.45,20,0.00183
4,50.00,45.45,20,0.00234
4,50.00,54.55,20,0.00297
4,46.67,45.45,20,0.00379
4,50.00,45.45,20,0.00483
4,43.33,54.55,20,0.00615
4,43.33,45.45,20,0.00784
4,53.33,54.55,20,0.01
