seed,val %,test %,h_size,l_rate
18,53.33,45.45,10,0.000162
18,53.33,45.45,10,0.000207
18,53.33,45.45,10,0.000264
18,53.33,45.45,10,0.000336
18,53.33,45.45,10,0.000428
18,53.33,45.45,10,0.000546
18,53.33,36.36,10,0.000695
18,53.33,36.36,10,0.000886
18,53.33,36.36,10,0.00113
18,53.33,36.36,10,0.001
18,53.33,36.36,10,0.00144
18,53.33,36.36,10,0.00183
18,53.33,36.36,10,0.00234
18,53.33,36.36,10,0.00297
18,53.33,45.45,10,0.00379
18,53.33,45.45,10,0.00483
18,53.33,36.36,10,0.00615
18,56.67,45.45,10,0.00784
18,46.67,45.45,10,0.01
18,46.67,45.45,12,0.0001
18,46.67,45.45,12,0.000127
18,46.67,45.45,12,0.000162
18,46.67,45.45,12,0.000207
18,46.67,45.45,12,0.000264
18,46.67,45.45,12,0.000336
18,46.67,45.45,12,0.000428
18,46.67,45.45,12,0.000546
18,46.67,45.45,12,0.000695
18,46.67,45.45,12,0.000886
18,46.67,45.45,12,0.00113
18,46.67,45.45,12,0.001
18,46.67,45.45,12,0.00144
18,46.67,45.45,12,0.00183
18,46.67,45.45,12,0.00234
18,46.67,45.45,12,0.00297
18,50.00,45.45,12,0.00379
18,53.33,45.45,12,0.00483
18,53.33,63.64,12,0.00615
18,53.33,63.64,12,0.00784
18,50.00,54.55,12,0.01
18,50.00,63.64,14,0.0001
18,53.33,63.64,14,0.000127
18,53.33,63.64,14,0.000162
18,53.33,63.64,14,0.000207
18,53.33,63.64,14,0.000264
18,53.33,63.64,14,0.000336
18,53.33,63.64,14,0.000428
18,53.33,63.64,14,0.000546
18,53.33,63.64,14,0.000695
18,53.33,63.64,14,0.000886
18,53.33,63.64,14,0.00113
18,53.33,63.64,14,0.001
18,56.67,63.64,14,0.00144
18,56.67,72.73,14,0.00183
18,50.00,45.45,14,0.00234
18,50.00,45.45,14,0.00297
18,50.00,45.45,14,0.00379
18,50.00,45.45,14,0.00483
18,50.00,45.45,14,0.00615
18,50.00,54.55,14,0.00784
18,53.33,45.45,14,0.01
18,53.33,45.45,16,0.0001
18,53.33,45.45,16,0.000127
18,53.33,45.45,16,0.000162
18,53.33,45.45,16,0.000207
18,53.33,45.45,16,0.000264
18,53.33,45.45,16,0.000336
18,53.33,45.45,16,0.000428
18,53.33,45.45,16,0.000546
18,53.33,45.45,16,0.000695
18,53.33,45.45,16,0.000886
18,53.33,45.45,16,0.00113
18,53.33,45.45,16,0.001
18,53.33,45.45,16,0.00144
18,53.33,45.45,16,0.00183
18,53.33,45.45,16,0.00234
18,50.00,45.45,16,0.00297
18,46.67,45.45,16,0.00379
18,46.67,45.45,16,0.00483
18,50.00,54.55,16,0.00615
18,50.00,54.55,16,0.00784
18,50.00,54.55,16,0.01
18,43.33,45.45,18,0.0001
18,46.67,45.45,18,0.000127
18,46.67,45.45,18,0.000162
18,46.67,45.45,18,0.000207
18,46.67,45.45,18,0.000264
18,46.67,45.45,18,0.000336
18,46.67,45.45,18,0.000428
18,46.67,45.45,18,0.000546
18,46.67,45.45,18,0.000695
18,46.67,45.45,18,0.000886
18,46.67,45.45,18,0.00113
18,46.67,45.45,18,0.001
18,46.67,45.45,18,0.00144
18,36.67,45.45,18,0.00183
18,40.00,45.45,18,0.00234
18,40.00,45.45,18,0.00297
18,40.00,54.55,18,0.00379
18,40.00,54.55,18,0.00483
18,43.33,54.55,18,0.00615
18,43.33,54.55,18,0.00784
18,36.67,54.55,18,0.01
18,46.67,54.55,20,0.0001
18,46.67,54.55,20,0.000127
18,46.67,54.55,20,0.000162
18,46.67,54.55,20,0.000207
18,46.67,54.55,20,0.000264
18,46.67,54.55,20,0.000336
18,46.67,54.55,20,0.000428
18,43.33,54.55,20,0.000546
18,43.33,54.55,20,0.000695
18,43.33,54.55,20,0.000886
18,43.33,63.64,20,0.00113
18,43.33,63.64,20,0.001
18,46.67,63.64,20,0.00144
18,46.67,63.64,20,0.00183
18,40.00,63.64,20,0.00234
18,43.33,63.64,20,0.00297
18,40.00,54.55,20,0.00379
18,46.67,63.64,20,0.00483
18,36.67,54.55,20,0.00615
18,36.67,45.45,20,0.00784
18,46.67,36.36,20,0.01
