seed,val %,test %,h_size,l_rate
0,56.67,54.55,2,0.0001
0,56.67,54.55,2,0.000127
0,56.67,54.55,2,0.000162
0,56.67,54.55,2,0.000207
0,56.67,54.55,2,0.000264
0,56.67,54.55,2,0.000336
0,56.67,54.55,2,0.000428
0,56.67,54.55,2,0.000546
0,56.67,54.55,2,0.000695
0,56.67,54.55,2,0.000886
0,56.67,54.55,2,0.00113
0,56.67,54.55,2,0.001
0,56.67,54.55,2,0.00144
0,56.67,54.55,2,0.00183
0,50.00,54.55,2,0.00234
0,50.00,54.55,2,0.00297
0,50.00,45.45,2,0.00379
0,50.00,45.45,2,0.00483
0,50.00,45.45,2,0.00615
0,50.00,45.45,2,0.00784
0,50.00,54.55,2,0.01
0,53.33,45.45,4,0.0001
0,53.33,45.45,4,0.000127
0,53.33,45.45,4,0.000162
0,53.33,45.45,4,0.000207
0,53.33,45.45,4,0.000264
0,53.33,45.45,4,0.000336
0,53.33,45.45,4,0.000428
0,53.33,45.45,4,0.000546
0,53.33,45.45,4,0.000695
0,53.33,45.45,4,0.000886
0,53.33,45.45,4,0.00113
0,53.33,45.45,4,0.001
0,53.33,45.45,4,0.00144
0,56.67,36.36,4,0.00183
0,50.00,36.36,4,0.00234
0,53.33,36.36,4,0.00297
0,56.67,36.36,4,0.00379
0,50.00,36.36,4,0.00483
0,46.67,45.45,4,0.00615
0,46.67,45.45,4,0.00784
0,50.00,45.45,4,0.01
0,53.33,63.64,6,0.0001
0,53.33,63.64,6,0.000127
0,53.33,63.64,6,0.000162
0,53.33,63.64,6,0.000207
0,53.33,63.64,6,0.000264
0,53.33,63.64,6,0.000336
0,53.33,63.64,6,0.000428
0,53.33,63.64,6,0.000546
0,50.00,63.64,6,0.000695
0,50.00,63.64,6,0.000886
0,53.33,54.55,6,0.00113
0,50.00,63.64,6,0.001
0,56.67,63.64,6,0.00144
0,53.33,54.55,6,0.00183
0,53.33,54.55,6,0.00234
0,56.67,63.64,6,0.00297
0,60.00,72.73,6,0.00379
0,60.00,72.73,6,0.00483
0,56.67,63.64,6,0.00615
0,56.67,63.64,6,0.00784
0,60.00,63.64,6,0.01
0,53.33,54.55,8,0.0001
0,53.33,54.55,8,0.000127
0,53.33,54.55,8,0.000162
0,53.33,54.55,8,0.000207
0,53.33,54.55,8,0.000264
0,53.33,54.55,8,0.000336
0,53.33,54.55,8,0.000428
0,53.33,54.55,8,0.000546
0,53.33,54.55,8,0.000695
0,53.33,54.55,8,0.000886
0,53.33,54.55,8,0.00113
0,53.33,54.55,8,0.001
0,53.33,54.55,8,0.00144
0,46.67,54.55,8,0.00183
0,46.67,54.55,8,0.00234
0,53.33,54.55,8,0.00297
0,53.33,54.55,8,0.00379
0,50.00,54.55,8,0.00483
0,46.67,54.55,8,0.00615
0,46.67,45.45,8,0.00784
0,53.33,45.45,8,0.01
0,46.67,54.55,10,0.0001
0,46.67,54.55,10,0.000127
0,46.67,54.55,10,0.000162
0,46.67,54.55,10,0.000207
0,46.67,54.55,10,0.000264
0,46.67,54.55,10,0.000336
0,46.67,54.55,10,0.000428
0,46.67,54.55,10,0.000546
0,46.67,54.55,10,0.000695
0,56.67,54.55,10,0.000886
0,56.67,54.55,10,0.00113
0,56.67,54.55,10,0.001
0,56.67,54.55,10,0.00144
0,56.67,36.36,10,0.00183
0,56.67,36.36,10,0.00234
0,56.67,36.36,10,0.00297
